ID,Label
output-000000386.jpg,296 390 349 450 type-2 868 415 1225 638 type-3 713 429 934 625 type-3 89 518 402 620 type-3
output-000000492.jpg,96 508 381 605 type-3 867 408 1279 555 type-3
output-000000234.jpg,622 393 674 445 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000506.jpg,96 508 381 605 type-3 0 368 336 516 type-3 1017 562 1064 617 type-4
output-000000474.jpg,96 508 381 605 type-3
output-000000186.jpg,485 569 544 623 type-0 197 412 243 456 type-2 0 399 148 554 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000608.jpg,847 568 886 607 type-0 983 410 1030 466 type-2 84 515 355 603 type-3
output-000000097.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 645 491 912 608 type-3 107 512 342 594 type-3
output-000000392.jpg,237 396 291 450 type-2 868 415 1225 638 type-3 89 518 402 620 type-3
output-000000648.jpg,560 442 613 499 type-2 84 515 355 603 type-3
output-000000012.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 70 499 378 632 type-3
output-000000174.jpg,761 558 807 599 type-0 1050 427 1279 574 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000547.jpg,72 492 370 608 type-3
output-000000509.jpg,96 508 381 605 type-3 0 381 100 517 type-3 1036 554 1090 616 type-4
output-000000259.jpg,868 415 1225 638 type-3 84 537 359 610 type-3
output-000000674.jpg,689 558 768 618 type-1 1069 403 1123 486 type-2 84 515 355 603 type-3
output-000000127.jpg,161 397 203 446 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 1 448 222 543 type-3 84 511 353 609 type-3
output-000000584.jpg,98 503 361 603 type-3
output-000000049.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 799 432 990 617 type-3 81 508 375 624 type-3
output-000000336.jpg,723 408 775 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000233.jpg,663 391 714 445 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000483.jpg,746 526 807 615 type-0 96 508 381 605 type-3 1185 414 1280 554 type-3
output-000000173.jpg,817 563 862 600 type-0 1050 427 1279 574 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000723.jpg,291 383 343 446 type-2 88 507 346 605 type-3 852 567 899 602 type-4
output-000000742.jpg,845 546 911 599 type-0 885 391 946 439 type-2 88 507 346 605 type-3
output-000000328.jpg,723 408 775 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000693.jpg,84 515 355 603 type-3
output-000000311.jpg,627 417 686 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000261.jpg,585 594 660 639 type-0 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000343.jpg,743 402 799 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000697.jpg,84 515 355 603 type-3
output-000000084.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 0 477 241 608 type-3 185 520 369 613 type-3
output-000000009.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 92 508 374 639 type-3
output-000000165.jpg,951 450 1279 590 type-3 868 415 1225 638 type-3 84 511 353 609 type-3 610 579 667 608 type-4
output-000000467.jpg,493 581 571 626 type-0 953 556 1024 597 type-0 90 501 368 610 type-3
output-000000601.jpg,843 539 896 589 type-0 625 546 664 635 type-0 689 597 728 639 type-0 694 408 739 464 type-2 98 503 361 603 type-3
output-000000161.jpg,766 423 959 616 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000659.jpg,778 430 825 498 type-2 84 515 355 603 type-3
output-000000571.jpg,98 503 361 603 type-3
output-000000689.jpg,84 515 355 603 type-3
output-000000131.jpg,273 397 311 446 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000182.jpg,723 563 774 607 type-0 843 550 889 612 type-0 81 403 132 456 type-2 324 401 755 554 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000384.jpg,309 392 364 451 type-2 868 415 1225 638 type-3 515 439 934 625 type-3 89 518 402 620 type-3
output-000000388.jpg,276 392 348 450 type-2 868 415 1225 638 type-3 1097 445 1279 603 type-3 89 518 402 620 type-3
output-000000525.jpg,489 425 550 490 type-2 96 508 381 605 type-3 963 553 1018 599 type-4
output-000000175.jpg,854 565 886 600 type-0 516 548 567 634 type-0 1050 427 1279 574 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000229.jpg,868 415 1225 638 type-3 84 511 353 609 type-3
output-000000214.jpg,1216 393 1257 446 type-2 733 544 802 616 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000459.jpg,654 549 703 612 type-0 851 548 895 600 type-0 989 547 1051 597 type-0 89 520 375 615 type-3
output-000000096.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 569 488 912 607 type-3 90 517 329 602 type-3
output-000000106.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 1235 465 1279 608 type-3 84 511 349 604 type-3
output-000000744.jpg,950 383 1021 445 type-2 88 507 346 605 type-3
output-000000101.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 1141 467 1279 607 type-3 95 507 356 612 type-3
output-000000488.jpg,588 514 643 615 type-0 96 508 381 605 type-3 1041 408 1280 555 type-3
output-000000554.jpg,973 535 1025 599 type-0 72 492 370 608 type-3
output-000000484.jpg,726 519 777 615 type-0 96 508 381 605 type-3 1185 414 1280 554 type-3
output-000000736.jpg,685 387 748 443 type-2 88 507 346 605 type-3
output-000000228.jpg,833 382 874 437 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000249.jpg,485 583 530 623 type-0 137 389 187 445 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000708.jpg,988 546 1054 603 type-0 88 507 346 605 type-3
output-000000055.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 1221 408 1279 587 type-3 89 506 355 607 type-3
output-000000592.jpg,740 571 789 631 type-0 257 411 305 464 type-2 98 503 361 603 type-3
output-000000295.jpg,993 424 1039 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000250.jpg,107 391 153 445 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000210.jpg,868 415 1225 638 type-3 84 511 353 609 type-3
output-000000416.jpg,949 415 1189 638 type-3 89 518 402 620 type-3 0 381 180 504 type-3
output-000000076.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 0 401 252 521 type-3 98 512 380 631 type-3
output-000000512.jpg,96 508 381 605 type-3 1036 554 1090 616 type-4 1166 421 1205 487 type-4 1120 418 1154 476 type-4
output-000000729.jpg,458 389 514 443 type-2 88 507 346 605 type-3
output-000000686.jpg,84 515 355 603 type-3
output-000000215.jpg,1215 390 1279 446 type-2 733 544 802 616 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000579.jpg,98 503 361 603 type-3
output-000000289.jpg,1153 421 1207 475 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000609.jpg,848 558 911 606 type-0 1027 408 1082 467 type-2 84 515 355 603 type-3
output-000000198.jpg,645 400 707 456 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000011.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 105 501 389 632 type-3
output-000000637.jpg,317 454 365 513 type-2 84 515 355 603 type-3
output-000000458.jpg,986 552 1032 603 type-0 725 576 770 619 type-1 826 543 912 584 type-1 83 517 370 614 type-3
output-000000046.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 189 416 536 626 type-3 84 522 246 613 type-3
output-000000057.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 80 501 367 608 type-3
output-000000074.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 136 385 453 543 type-3 70 520 369 612 type-3
output-000000231.jpg,734 395 776 445 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000370.jpg,482 401 548 454 type-2 868 415 1225 638 type-3 237 437 510 625 type-3 89 531 270 613 type-3
output-000000670.jpg,887 548 950 593 type-1 984 416 1043 486 type-2 84 515 355 603 type-3
output-000000360.jpg,633 391 702 454 type-2 868 415 1225 638 type-3 0 429 562 625 type-3
output-000000145.jpg,813 398 849 444 type-2 476 433 741 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000144.jpg,774 407 812 456 type-2 464 433 694 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000419.jpg,965 410 1231 638 type-3 89 518 402 620 type-3
output-000000661.jpg,84 515 355 603 type-3
output-000000706.jpg,989 562 1036 610 type-0 88 507 346 605 type-3
output-000000135.jpg,418 403 460 446 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000526.jpg,435 429 499 490 type-2 96 508 381 605 type-3 963 553 1018 599 type-4
output-000000485.jpg,691 528 739 615 type-0 96 508 381 605 type-3 1157 414 1280 554 type-3
output-000000734.jpg,620 385 669 444 type-2 88 507 346 605 type-3
output-000000013.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 97 503 392 633 type-3
output-000000162.jpg,794 417 1046 590 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000537.jpg,75 497 364 606 type-3 949 548 984 586 type-4 898 518 958 552 type-4
output-000000624.jpg,84 515 355 603 type-3
output-000000503.jpg,96 508 381 605 type-3 191 354 584 530 type-3
output-000000445.jpg,89 518 402 620 type-3
output-000000317.jpg,656 406 733 466 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000022.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 83 498 392 642 type-3
output-000000524.jpg,560 427 612 490 type-2 96 508 381 605 type-3 975 548 1053 598 type-4
output-000000568.jpg,98 503 361 603 type-3
output-000000265.jpg,868 415 1225 638 type-3 84 537 359 610 type-3
output-000000329.jpg,723 408 775 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000263.jpg,829 585 885 639 type-0 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000156.jpg,1217 392 1257 452 type-2 622 427 862 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000018.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 81 507 376 648 type-3
output-000000136.jpg,455 404 499 446 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000698.jpg,526 580 583 633 type-0 84 515 355 603 type-3
output-000000220.jpg,557 574 605 617 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000016.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 93 515 378 641 type-3
output-000000205.jpg,865 409 910 450 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000623.jpg,84 515 355 603 type-3
output-000000078.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 0 403 158 521 type-3 88 523 355 615 type-3
output-000000339.jpg,743 402 799 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000621.jpg,84 515 355 603 type-3
output-000000377.jpg,868 415 1225 638 type-3 232 427 723 625 type-3 89 517 228 613 type-3
output-000000438.jpg,1135 386 1279 638 type-3 89 518 402 620 type-3
output-000000341.jpg,743 402 799 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000155.jpg,1170 394 1219 453 type-2 589 428 861 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000500.jpg,96 508 381 605 type-3 336 360 746 531 type-3
output-000000123.jpg,47 407 78 446 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 254 450 538 543 type-3 84 511 353 609 type-3
output-000000578.jpg,98 503 361 603 type-3
output-000000707.jpg,1007 546 1058 611 type-0 88 507 346 605 type-3
output-000000036.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 83 498 392 642 type-3
output-000000164.jpg,856 443 1277 590 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000203.jpg,868 415 1225 638 type-3 84 511 353 609 type-3
output-000000326.jpg,723 408 775 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000725.jpg,364 383 412 446 type-2 88 507 346 605 type-3 741 574 793 612 type-4
output-000000050.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 87 513 371 641 type-3
output-000000258.jpg,868 415 1225 638 type-3 84 537 359 610 type-3
output-000000626.jpg,49 465 97 521 type-2 84 515 355 603 type-3
output-000000373.jpg,436 391 485 454 type-2 868 415 1225 638 type-3 277 435 569 625 type-3 88 524 282 613 type-3
output-000000507.jpg,96 508 381 605 type-3 0 374 251 517 type-3 1036 554 1090 616 type-4
output-000000293.jpg,868 415 1225 638 type-3 84 537 359 610 type-3
output-000000316.jpg,655 407 715 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000118.jpg,728 546 780 610 type-0 436 434 694 670 type-3 868 415 1225 638 type-3 702 447 998 571 type-3 82 514 348 607 type-3
output-000000047.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 291 420 810 627 type-3 88 522 315 629 type-3
output-000000435.jpg,1135 386 1279 638 type-3 89 518 402 620 type-3
output-000000688.jpg,84 515 355 603 type-3
output-000000681.jpg,1200 416 1255 487 type-2 84 515 355 603 type-3
output-000000411.jpg,90 394 133 450 type-2 889 419 1189 638 type-3 89 518 402 620 type-3 342 377 690 512 type-3
